0,0
0.01,-0.0007
0.02,-0.0025
0.03,-0.0052
0.04,-0.0088
0.05,-0.0135
0.06,-0.0191
0.07,-0.0258
0.08,-0.0334
0.09,-0.0419
0.1,-0.0515
0.11,-0.062
0.12,-0.0736
0.13,-0.0861
0.14,-0.0996
0.15,-0.114
0.16,-0.1295
0.17,-0.1459
0.18,-0.1633
0.19,-0.1817
0.2,-0.2011
0.21,-0.2215
0.22,-0.2428
0.23,-0.2651
0.24,-0.2884
0.25,-0.3127
0.26,-0.338
0.27,-0.3642
0.28,-0.3914
0.29,-0.4196
0.3,-0.4488
0.31,-0.479
0.32,-0.5101
0.33,-0.5422
0.34,-0.5754
0.35,-0.6094
0.36,-0.6445
0.37,-0.6806
0.38,-0.7176
0.39,-0.7556
0.4,-0.7946
0.41,-0.8346
0.42,-0.8755
0.43,-0.9175
0.44,-0.9604
0.45,-1.0043
0.46,-1.0492
0.47,-1.095
0.48,-1.1419
0.49,-1.1897
0.5,-1.2385
0.51,-1.2883
0.52,-1.3391
0.53,-1.3908
0.54,-1.4435
0.55,-1.4973
0.56,-1.5519
0.57,-1.6076
0.58,-1.6643
0.59,-1.7219
0.6,-1.7805
0.61,-1.8401
0.62,-1.9007
0.63,-1.9622
0.64,-2.0248
0.65,-2.0883
0.66,-2.1528
0.67,-2.2183
0.68,-2.2848
0.69,-2.3522
0.7,-2.4206
0.71,-2.49
0.72,-2.5604
0.73,-2.6318
0.74,-2.7041
0.75,-2.7775
0.76,-2.8518
0.77,-2.9271
0.78,-3.0033
0.79,-3.0806
0.8,-3.1588
0.81,-3.238
0.82,-3.3182
0.83,-3.3994
0.84,-3.4816
0.85,-3.5647
0.86,-3.6488
0.87,-3.7339
0.88,-3.82
0.89,-3.9071
0.9,-3.9951
0.91,-4.0842
0.92,-4.1742
0.93,-4.2651
0.94,-4.3571
0.95,-4.4501
0.96,-4.544
0.97,-4.6389
0.98,-4.7348
0.99,-4.8317
1,-4.9295
