0.01,0
0.02,0
0.03,0
0.04,0
0.05,0
0.06,0
0.07,0
0.08,0
0.09,0
0.1,0
0.11,0
0.12,0
0.13,0
0.14,0
0.15,0.2191
0.16,0.2492
0.17,0.2499
0.18,0.2499
0.19,0.2499
0.2,0.2499
0.21,0.2499
0.22,0.2499
0.23,0.2499
0.24,0.2499
0.25,0.2499
0.26,0.2499
0.27,0.2499
0.28,0.2723
0.29,0.2723
0.3,0.2723
0.31,0.2723
0.32,0.2723
0.33,0.2723
0.34,0.2723
0.35,0.2723
0.36,0.2723
0.37,0.2723
0.38,0.2723
0.39,0.2723
0.4,0.2723
0.41,0.2723
0.42,0.2723
0.43,0.2735
0.44,0.2735
0.45,0.2735
0.46,0.2735
0.47,0.2735
0.48,0.2735
0.49,0.2735
0.5,0.2735
0.51,0.2735
0.52,0.2735
0.53,0.2735
0.54,0.2735
0.55,0.2735
0.56,0.2735
0.57,0.2735
0.58,0.2735
0.59,0.2735
0.6,0.2736
0.61,0.274
0.62,0.2742
0.63,0.2743
0.64,0.2744
0.65,0.2744
0.66,0.2744
0.67,0.2744
0.68,0.2744
0.69,0.2744
0.7,0.2744
0.71,0.2744
0.72,0.2746
0.73,0.2747
0.74,0.2748
0.75,0.2748
0.76,0.2748
0.77,0.2753
0.78,0.2754
0.79,0.2754
0.8,0.2756
0.81,0.2758
0.82,0.2762
0.83,0.2768
0.84,0.2773
0.85,0.2774
0.86,0.2774
0.87,0.2779
0.88,0.2781
0.89,0.2785
0.9,0.2787
0.91,0.2797
0.92,0.2803
0.93,0.2804
0.94,0.2804
0.95,0.2805
0.96,0.2805
0.97,0.2805
0.98,0.2805
0.99,0.2806
1,0.2807
1.01,0.2807
1.02,0.2807
1.03,0.2807
1.04,0.2807
1.05,0.2807
1.06,0.2808
1.07,0.2808
1.08,0.2809
1.09,0.281
1.1,0.281
1.11,0.281
1.12,0.281
1.13,0.281
1.14,0.281
1.15,0.281
1.16,0.281
1.17,0.281
1.18,0.281
1.19,0.281
1.2,0.281
1.21,0.281
1.22,0.281
1.23,0.281
1.24,0.281
1.25,0.2811
1.26,0.2811
1.27,0.2811
1.28,0.2812
1.29,0.2813
1.3,0.2814
1.31,0.2814
1.32,0.2814
1.33,0.2814
1.34,0.2815
1.35,0.2815
1.36,0.2815
1.37,0.2815
1.38,0.2816
1.39,0.2817
1.4,0.2818
1.41,0.282
1.42,0.2821
1.43,0.2821
1.44,0.2821
1.45,0.2822
1.46,0.2823
1.47,0.2825
1.48,0.2827
1.49,0.283
1.5,0.2833
1.51,0.2837
1.52,0.2842
1.53,0.2848
1.54,0.2855
1.55,0.2856
1.56,0.2856
1.57,0.2856
1.58,0.2856
1.59,0.2856
1.6,0.2856
1.61,0.2856
1.62,0.2856
1.63,0.2856
1.64,0.2856
1.65,0.2856
1.66,0.2856
1.67,0.2856
1.68,0.2856
1.69,0.2856
1.7,0.2856
1.71,0.2856
1.72,0.2856
1.73,0.2856
1.74,0.2856
1.75,0.2856
1.76,0.2856
1.77,0.2856
1.78,0.2856
1.79,0.2856
1.8,0.2856
1.81,0.2856
1.82,0.2856
1.83,0.2856
1.84,0.2856
1.85,0.2856
1.86,0.2856
1.87,0.2856
1.88,0.2856
1.89,0.2856
1.9,0.2856
1.91,0.2856
1.92,0.2856
1.93,0.2856
1.94,0.2856
1.95,0.2856
1.96,0.2856
1.97,0.2856
1.98,0.2856
1.99,0.2856
2,0.2856
2.01,0.2856
2.02,0.2856
2.03,0.2856
2.04,0.2856
2.05,0.2856
2.06,0.2856
2.07,0.2856
2.08,0.2856
2.09,0.2856
2.1,0.2856
2.11,0.2856
2.12,0.2856
2.13,0.2856
2.14,0.2856
2.15,0.2856
2.16,0.2856
2.17,0.2856
2.18,0.2856
2.19,0.2856
2.2,0.2856
2.21,0.2856
2.22,0.2856
2.23,0.2856
2.24,0.2856
2.25,0.2856
2.26,0.2856
2.27,0.2856
2.28,0.2856
2.29,0.2856
2.3,0.2856
2.31,0.2856
2.32,0.2856
2.33,0.2856
2.34,0.2856
2.35,0.2856
2.36,0.2856
2.37,0.2856
2.38,0.2856
2.39,0.2856
2.4,0.2856
2.41,0.2856
2.42,0.2856
2.43,0.2856
2.44,0.2856
2.45,0.2856
2.46,0.2856
2.47,0.2856
2.48,0.2856
2.49,0.2862
2.5,0.2863
2.51,0.2863
2.52,0.2863
2.53,0.2863
2.54,0.2864
2.55,0.2865
2.56,0.2866
2.57,0.2866
2.58,0.2866
2.59,0.2866
2.6,0.2866
2.61,0.2866
2.62,0.2866
2.63,0.2866
2.64,0.2866
2.65,0.2866
2.66,0.2866
2.67,0.2866
2.68,0.2866
2.69,0.2866
2.7,0.2866
2.71,0.2866
2.72,0.2866
2.73,0.2866
2.74,0.2866
2.75,0.2866
2.76,0.2866
2.77,0.2866
2.78,0.2866
2.79,0.2866
2.8,0.2866
2.81,0.2866
2.82,0.2866
2.83,0.2866
2.84,0.2866
2.85,0.2866
2.86,0.2866
2.87,0.2866
2.88,0.2866
2.89,0.2866
2.9,0.2866
2.91,0.2866
2.92,0.2866
2.93,0.2866
2.94,0.2866
2.95,0.2866
2.96,0.2866
2.97,0.2866
2.98,0.2866
2.99,0.2866
3,0.2866
